客户编号,工作日上班电话时长,工作日下班电话时长,周末电话时长,国际电话时长,总电话时长,平均每次通话时长
K389520,223.8,649.8,9,38.052781,882.6,1.7652
K389570,208.8,590.4,109.5,7.284693,908.7,2.05124153498871
K389600,467.4,516.899999,127.800001,83.451874,1112.1,2.97352941176471
K389790,531,496.2,41.400001,34.589057,1068.600001,2.20785124173554
K389800,629.400001,615.3,111,89.238631,1355.700001,3.06027088261851
K389820,240.599999,474,81,6.978945,795.599999,1.9889999975
K389870,219,628.200001,57,52.124386,904.200001,2.74832827051672
K389890,416.399999,416.7,58.8,67.574755,891.899999,3.5533864501992
K390090,259.2,494.1,17,27.796134,770.3,3.15696721311475
K390140,573,818.099999,33,85.967537,1424.099999,1.97791666527778
K390160,615.6,734.4,15.6,29.404168,1365.6,4.96581818181818
K390340,402.600001,387,49.8,35.691436,839.400001,2.07772277475248
K390680,112.800001,668.100001,33,52.394424,813.900002,2.72207358528428
K391110,409.200001,600.299999,55,30.618365,1064.5,3.3265625
K391170,545.4,546.6,16.500001,0.491208,1108.500001,2.827806125
K391200,391.200001,384.299999,42,78.716885,817.5,2.32905982905983
K391470,204.6,695.4,26.4,59.151465,926.4,4.98064516129032
K391590,181.200001,543.6,113.4,71.618487,838.200001,6.30225564661654
K391640,241.200001,576,51,20.888786,868.200001,2.43876404775281
K391670,328.200001,557.7,91.799999,39.917802,977.7,4.16042553191489
K391690,317.4,422.7,60,79.031741,800.1,2.33265306122449
K391700,469.2,431.100001,90,52.041297,990.300001,1.92665369844358
K391900,452.400001,636.900001,28.8,28.049947,1118.100002,2.42537961388286
K391970,393.6,404.1,105,3.30919,902.7,2.37552631578947
K392030,276.599999,525.3,83.400001,0.962923,885.3,5.49875776397516
K392110,420,587.700001,102.500001,31.742668,1110.200002,3.66402640924092
K392190,192,713.4,6.6,5.152696,912,1.96976241900648
K392300,185.4,600,58.8,50.808127,844.2,7.5375
K392360,501.6,431.699999,83.4,88.477754,1016.699999,4.16680327459016
K392400,214.800002,453.9,116,41.687303,784.700002,2.50702876038339
K392420,399,396.3,29,65.499738,824.3,4.36137566137566
K392430,393.600001,502.5,39.600001,16.792725,935.700002,8.28053099115044
K392480,356.4,358.499999,49.199999,37.776355,764.099998,3.00826770866142
K392520,286.2,471,22,75.813804,779.2,3.24666666666667
K392560,270,531.299999,19.2,43.655248,820.499999,2.18799999733333
K392700,466.2,360,128.400001,19.516175,954.600001,3.99414226359833
K392740,407.4,513.900001,63,67.943645,984.300001,5.49888268715084
K392780,519,541.200001,100.200001,38.401885,1160.400002,6.78596492397661
K392890,444,722.7,56.500001,74.924034,1223.200001,6.27282051794872
K393050,199.8,675.6,66.6,23.546694,942,2.73837209302326
K393070,352.200001,403.200001,13.8,61.772157,769.200002,4.86835444303797
K393120,568.2,530.7,85.8,5.595752,1184.7,2.75511627906977
K393230,69,653.1,73.8,30.988258,795.9,2.45648148148148
K393270,454.200001,447.300001,52.200001,94.453665,953.700003,9.73163268367347
K393580,128.4,514.800001,109.800001,39.62402,753.000002,4.16022100552486
K393600,598.800001,596.4,59.4,59.473944,1254.600001,4.37142857491289
K393730,359.399999,378,91.200001,32.15301,828.6,3.54102564102564
K394310,678.599999,550.8,131.400001,65.86516,1360.8,2.88917197452229
K394340,327.599999,477.899999,22.199999,29.050488,827.699997,2.37844826724138
K394370,562.200001,496.200001,97.2,97.481333,1155.600002,9.39512196747968
K394400,321,450,40,20.165973,811,3.21825396825397
K394820,396,588.899999,21,99.248681,1005.899999,2.63324607068063
K394860,322.8,535.5,29,96.420361,887.3,2.04447004608295
K394910,346.8,365.4,39.6,63.448764,751.8,3.18559322033898
K394930,63,621,71,75.154914,755,1.68526785714286
K394940,370.2,533.1,30.6,43.810348,933.9,4.40518867924528
K394980,327.6,570.9,24.5,70.81406,923,7.384
K395050,411,399,85.2,58.060767,895.2,7.85263157894737
K395180,534.600001,495,85.199999,83.418543,1114.8,4.27126436781609
K395210,175.8,697.5,129.6,22.735831,1002.9,2.20417582417582
K395420,441,373.5,115.800001,91.967596,930.300001,2.57700831301939
K395470,352.799999,458.400001,60,99.689513,871.2,8.06666666666667
K395580,219,549,72,83.641276,840,2.03389830508475
K395740,303,564.600001,5.4,96.035862,873.000001,2.33422460160428
K395750,387,489,148.5,53.219525,1024.5,4.35957446808511
K395760,216,577.8,31.8,81.816717,825.6,2.02352941176471
K395830,57.6,780.299999,56.4,76.375824,894.299999,4.96833332777778
K395880,125.399999,797.1,27.5,89.360853,949.999999,2.93209876234568
K396010,329.400001,414.9,42,71.689913,786.300001,2.46489028526646
K396020,387.599999,537,106.2,98.68472,1030.799999,3.36862744771242
K396090,171.6,535.500002,112.500002,66.149735,819.600004,3.30483872580645
K396170,441,452.7,25.8,57.275476,919.5,2.41973684210526
K396190,158.399999,793.8,63,46.131541,1015.199999,2.55075376633166
K396460,679.200001,809.7,48,0.309567,1536.900001,5.22755102380952
K396680,280.8,481.8,39,47.816332,801.6,2.42175226586103
K396870,87,888,31,16.95004,1006,3.07645259938838
K396890,168.6,632.099999,67.2,98.516497,867.899999,3.09964285357143
K397090,375.599999,191.099999,29,90.686311,595.699998,2.77069766511628
K397220,664.800001,215.100001,15.6,127.92981,895.500002,1.77678571825397
K397310,339.600001,245.399999,31.2,97.468657,616.2,2.45498007968128
K397400,540,337.2,11.4,264.224737,888.6,1.72209302325581
K397430,367.199999,136.499999,24,94.811103,527.699998,1.87793593594306
K397490,550.8,114.600001,42,121.946676,707.400001,2.22452830503145
K397500,609.6,71.1,43.499999,65.320555,724.199999,1.68811188578089
K397770,390.6,158.699999,76.199999,161.524918,625.499998,2.2828467080292
K397780,759,155.099999,47,180.93576,961.099999,2.26141176235294
K398090,516,48.9,36.6,108.536985,601.5,2.04591836734694
K398170,394.2,212.1,85.2,207.713579,691.5,2.7995951417004
K398190,454.200001,381.9,45,15.422409,881.100001,2.12826087198068
K398200,657.599999,266.699999,48,136.424073,972.299998,1.70578947017544
K398240,395.4,241.799999,134.500001,231.298747,771.7,3.35521739130435
K398440,388.2,63.9,60.600001,85.222859,512.700001,1.91305970522388
K398530,401.400001,162.3,50.400001,182.157012,614.100002,2.0816949220339
K398640,465,138,51,150.060336,654,1.84225352112676
K398830,357,215.4,48.6,188.306447,621,2.08389261744966
K398850,566.399999,49.800001,108.5,68.102603,724.7,1.78058968058968
K399010,467.4,39.9,16,1.73917,523.3,3.33312101910828
K399030,536.400001,300.899999,6,57.947562,843.3,5.81586206896552
K399170,607.2,114.9,48,65.443106,770.1,3.31939655172414
K399260,317.400001,186.599999,16.200001,85.002535,520.200001,2.79677419892473
K399280,409.800001,291,64,105.853855,764.800001,2.88603773962264
K399350,767.4,78.3,116.4,216.558383,962.1,4.7865671641791
K399390,430.2,62.4,45.6,80.935559,538.2,4.89272727272727
K399410,385.2,139.2,42,139.526721,566.4,5.05714285714286
K399480,666,124.2,25.8,94.556493,816,7.92233009708738
K399490,546.599999,168.900002,102.500001,193.885053,818.000002,4.15228427411168
K399520,607.2,103.5,45,179.073017,755.7,3.22948717948718
K399610,319.200001,192.900001,21,17.78182,533.100002,2.96166667777778
K399730,507.6,157.5,106.2,45.744889,771.3,4.4843023255814
K399790,473.399999,336.600001,63.600001,82.596751,873.600001,2.22290076590331
K399940,549.599999,359.400001,63,0.009789,972,2.71508379888268
K399960,270.600001,130.500001,128.500001,53.795284,529.600003,3.41677421290323
K400100,469.8,217.2,85.8,67.190229,772.8,8.88275862068966
K400170,408.6,98.7,6,90.22845,513.3,9.50555555555555
K400270,532.799999,284.4,48,198.049857,865.199999,4.86067415168539
K400450,398.399999,256.8,37.8,121.313809,692.999999,9.11842103947368
K400460,526.799999,327.299999,50.400001,49.964654,904.499999,3.89870689224138
K400500,585,210.599999,55.200001,268.588431,850.8,2.72692307692308
K400520,523.2,192.9,40.2,248.223213,756.3,3.6536231884058
K400810,636,61.799999,78.600001,146.172281,776.4,4.62142857142857
K400950,427.8,224.4,90.500001,62.426511,742.700001,3.57067308173077
K400970,536.4,132.3,97.8,116.170822,766.5,2.92557251908397
K401130,508.8,340.8,24.599999,205.753489,874.199999,4.08504672429907
K401310,1069.8,297.300001,96,129.403107,1463.100001,2.37131280551053
K401370,2376,500.4,106.8,651.956965,2983.2,1.86101060511541
K401710,1208.399999,69.600001,127.8,184.549058,1405.8,2.13972602739726
K401860,2430,256.2,29.4,481.645022,2715.6,2.35320623916811
K401940,1318.2,254.700001,18,71.811169,1590.900001,2.33269794868035
K402010,1073.4,361.8,55.8,491.759221,1491,1.65850945494994
K402050,909,565.8,44,8.21396,1518.8,2.36205287713841
K402160,1415.4,251.4,66.5,241.350377,1733.3,2.23075933075933
K402170,1496.400001,36.300001,36.599999,177.106413,1569.300001,1.66415694697773
K402260,1068,316.5,24,51.520435,1408.5,2.77263779527559
K402310,705,373.200001,66.6,64.691489,1144.800001,2.21003861196911
K402710,1910.4,244.8,79.8,176.469984,2235,2.52257336343115
K402730,1291.800001,384.599999,21.500001,172.177227,1697.900001,1.90561167340067
K402750,676.199999,545.699999,89.400001,56.562286,1311.299999,2.7606315768421
K402860,1080,568.8,7,516.096987,1655.8,2.31904761904762
K402930,1563.6,221.7,67.8,51.602559,1853.1,2.60266853932584
K402980,1588.799999,425.100001,22.799999,553.532135,2036.699999,1.85154545363636
K403010,991.800001,348,20.4,337.207722,1360.200001,3.0773755678733
K403080,1413.6,320.1,78.6,40.300168,1812.3,2.4164
K403100,1156.8,479.399999,9.6,240.586557,1645.799999,2.10191570753512
K403270,1483.2,725.700001,23.4,603.702623,2232.300001,1.58431511781405
K403420,2214.6,354,18.6,632.040319,2587.2,2.23612791702679
K403660,729.6,302.100001,87.500001,154.387043,1119.200002,2.22063492460317
K403690,1300.2,363.3,79.2,124.734514,1742.7,1.97809307604994
K403740,1371,348.6,84.6,68.120363,1804.2,1.68932584269663
K403780,2182.2,243.6,35,600.764288,2460.8,2.01045751633987
K403940,1253.4,388.5,96.6,472.417625,1738.5,2.27254901960784
K404100,958.800001,416.4,70.199999,60.337912,1445.4,3.23355704697987
K404290,610.8,549,27,294.08829,1186.8,3.39085714285714
K404770,738.599999,483.899999,23,84.029428,1245.499998,2.31505575836431
K405100,1122,448.5,48,152.78073,1618.5,2.5093023255814
K405110,1193.4,268.8,93.6,209.912426,1555.8,2.55049180327869
K405210,1204.8,109.500001,69.500001,202.133335,1383.800002,2.71866405108055
K405520,937.200001,51.9,26,171.166905,1015.100001,1.82900901081081
K405600,972,333,99,340.006492,1404,2.21800947867299
K405670,1502.400001,600,32.400001,189.219754,2134.800002,3.71916376655052
K405690,1283.4,71.099999,61.200001,310.446457,1415.7,10.1121428571429
K405880,1000.2,333,67.8,55.30972,1401,3.3436754176611
K405960,792.6,390,15.6,187.463978,1198.2,6.54754098360656
K405970,1448.4,288.6,17,461.578768,1754,3.63900414937759
K406100,1232.4,284.1,128.4,154.974764,1644.9,4.63352112676056
K406210,1263,571.8,56.5,35.999715,1891.3,3.17332214765101
K406280,1141.2,560.100002,105.600001,524.415131,1806.900003,2.50263158310249
K406320,840,393.599999,44,42.087459,1277.599999,2.40602636346516
K406380,1063.200001,388.5,13,288.414525,1464.700001,3.85447368684211
K406390,952.2,572.4,6.6,352.181722,1531.2,5.41060070671378
K406400,2152.800001,20.7,16.800001,523.873209,2190.300002,6.51875000595238
K406430,622.200001,539.4,20.5,240.744062,1182.100001,8.7562963037037
K406660,702,262.799999,70.5,167.461916,1035.299999,5.56612902688172
K406760,1495.2,200.4,36,485.225891,1731.6,5.18443113772455
K406850,915,186.3,14.499999,312.364719,1115.799999,7.96999999285714
K406960,1046.4,134.099999,120,2.763568,1300.499999,3.35180412113402
K407000,1020.600001,336.299999,112.200001,408.798696,1469.100001,3.88650793915344
K407110,810.6,274.2,142.8,110.602013,1227.6,3.34495912806539
K407190,948.6,186.300001,106.199999,233.998502,1241.1,4.32439024390244
K407210,1618.2,704.399999,91.8,114.696964,2414.399999,4.20627177526132
K407240,1301.4,159.6,18,197.04819,1479,4.35
K407330,898.800001,231.900001,29.5,136.065998,1160.200002,17.3164179402985
K407530,1226.4,46.500001,72.6,316.272777,1345.500001,3.96902655162242
K407540,2038.2,424.2,92.500001,240.890571,2554.900001,5.40147991754757
K407560,1230,466.8,40.500001,553.379338,1737.300001,2.91005025293132
K407590,1752,464.7,13.8,386.845771,2230.5,4.79677419354839
K407690,895.800001,273.6,43.2,163.350568,1212.600001,3.80125392163009
K407770,772.799999,368.700001,33,66.59455,1174.5,4.93487394957983
K407820,1543.2,49.8,28,233.238846,1621,9.21022727272727
K407890,1883.4,126.6,5.4,325.690331,2015.4,10.9532608695652
K407920,1185.599999,1026.3,99.599999,152.223777,2311.499998,2.26395690303624
K407980,692.4,397.5,21,320.703528,1110.9,4.7474358974359
K408020,940.2,327.300001,28.8,215.984856,1296.300001,4.10221519303797
K408030,1484.4,195,54,563.86946,1733.4,3.87785234899329
K408230,706.2,317.4,10.2,251.875288,1033.8,4.3620253164557
K408360,880.2,269.699999,57.500001,362.437031,1207.4,4.98925619834711
K408450,1584,491.099999,69.599999,298.397468,2144.699998,3.01221909831461
K408560,1417.2,280.2,85.2,367.923809,1782.6,2.7853125
K408580,1233.6,81.6,21,183.069227,1336.2,2.9431718061674
K408700,735.600001,702.3,22.8,418.450213,1460.700001,2.68018348807339
K408720,1002,612.600001,31.5,510.455282,1646.100001,4.65000000282486
K408830,1261.800001,791.699999,30,180.223947,2083.5,3.53135593220339
K408880,1075.8,420.299999,87.6,485.012296,1583.699999,5.5764084471831
K409120,579,379.199999,50.400001,172.935351,1008.6,5.253125
K409160,1709.4,170.699999,39.6,576.563823,1919.699999,7.80365853252033
K409230,1116,71.7,30,377.117606,1217.7,4.36451612903226
K409530,1285.800001,213.600001,53,247.570539,1552.400002,4.30027701385042
K409640,1131,320.4,71.4,149.712798,1522.8,3.65179856115108
K409700,898.800001,131.1,61.800001,30.850928,1091.700002,4.58697479831933
K409760,1266.600001,155.1,15.6,0.014475,1437.300001,11.8785124049587
K410120,1236,532.199999,81.6,512.871121,1849.799999,3.82981366252588
K410150,718.2,309.9,8,23.154544,1036.1,2.43788235294118
K410160,702,439.800001,112.199999,348.994821,1254,8.58904109589041
K410290,1683,516,37,609.004385,2236,2.67784431137725
K410340,1174.2,447.599999,13.2,19.858332,1634.999999,7.0171673776824
K410410,862.799999,173.1,45.599999,0.45746,1081.499998,16.1417910149254
K410620,393.6,55.5,44.4,88.348354,493.5,2.18362831858407
K410750,292.199999,66.3,83.500001,106.731825,442,1.84166666666667
K410770,31.680732,12.531935,17.644966,9.500358,61.857633,1.0665109137931
K410800,228,134.700001,51,118.730516,413.700001,2.00825243203883
K410820,45.260575,35.739294,8.003395,20.29721,89.003264,1.21922279452055
K410840,33.144894,21.111397,5.066735,8.643281,59.323026,0.912661938461539
K410940,124.199999,22.5,75.5,39.913405,222.199999,2.58372091860465
K411310,260.4,56.1,61.2,84.495088,377.7,5.9015625
K411410,108.6,55.2,33,9.245992,196.8,4.37333333333333
K411510,256.8,189,54,145.801515,499.8,3.81526717557252
K411560,110.4,18,38.4,52.623374,166.8,2.8271186440678
K411830,100.200001,133.2,83.400001,87.334296,316.800002,3.64137933333333
K412110,96,103.8,45.600001,76.488827,245.400001,3.71818183333333
K412140,48.095897,33.232929,20.373956,19.361581,101.702782,2.07556697959184
K412150,280.199999,281.7,11,81.745564,572.899999,3.55838508695652
K412420,124.8,126.9,79.8,3.839358,331.5,1.8623595505618
K412440,288.599999,379.8,19.500001,144.322187,687.9,2.07198795180723
K412500,267,126,161.400001,20.792664,554.400001,2.6274881563981
K412560,54,220.500001,31,44.483268,305.500001,3.59411765882353
K412700,70.200001,167.699999,121,47.863532,358.9,2.76076923076923
K412710,66.6,164.700001,42.6,48.700951,273.900001,3.14827587356322
K412920,161.4,161.100001,36,57.742604,358.500001,2.69548872932331
K412990,223.199999,406.800001,28.2,160.244854,658.2,1.91337209302326
K413060,71.4,262.499999,30,81.876999,363.899999,2.52708332638889
K413130,106.2,80.700001,78,60.573229,264.900001,2.32368421929825
K413240,67.8,465.600001,36.6,66.102223,570.000001,1.91919192255892
K413290,202.8,329.400001,85.2,7.871864,617.400001,2.26985294485294
K413320,308.4,248.4,88.2,130.170763,645,2.04113924050633
K413390,73.200001,35.4,72,1.133137,180.600001,3.06101696610169
K413730,71.399999,273,17.4,50.924675,361.799999,13.399999962963
K413890,290.4,347.700001,66.6,28.409759,704.700001,4.02685714857143
K413930,75.599999,113.7,27.599999,53.623224,216.899998,2.93108105405405
K414110,46.799999,570,39.6,201.387815,656.399999,4.05185184567901
K414210,303.6,306.3,61.199999,182.201592,671.099999,4.11717790797546
K414240,117.6,402,24,138.35013,543.6,5.436
K414290,38.4,57.6,82.500002,45.427697,178.500002,2.07558141860465
K414370,73.199999,195.6,39,6.112971,307.799999,2.3496183129771
K414410,42,165.9,102.6,96.451627,310.5,2.25
K414470,49.8,13.5,51,33.562245,114.3,3.26571428571429
K414570,60.6,612.6,55,190.018073,728.2,1.7462829736211
K414640,192,169.800001,61.199999,65.473086,423,3.18045112781955
K414700,114,498.6,13.200001,47.010391,625.800001,3.49608939106145
K414750,81,558,18.6,198.517251,657.6,5.01984732824427
K414810,163.8,352.500002,66,148.95592,582.300002,2.19735849811321
K414850,44.400001,75.599999,21.6,13.637483,141.6,2.52857142857143
K414890,66,390.3,57,129.046353,513.3,1.88021978021978
K414960,188.399999,344.1,68.399999,171.881203,600.899998,4.51804509774436
K415120,93.6,280.8,75.6,113.068835,450,2.38095238095238
K415180,49.8,243.6,34.2,95.781834,327.6,3.99512195121951
K415190,57.6,270.300001,39,6.447924,366.900001,6.11500001666667
K415220,132,523.5,72.6,162.831576,728.1,6.01735537190083
K415230,8.4,253.8,30,43.788534,292.2,3.84473684210526
K415250,71.4,493.499999,46,26.873858,610.899999,3.181770828125
K415390,57,533.7,76.500001,117.26796,667.200001,1.88474576553672
K415440,96,301.799998,12,119.187678,409.799998,15.7615383846154
K415460,816,865.8,70.2,290.712125,1752,2.55393586005831
K415580,613.200001,648.299999,8.5,131.586682,1270,1.70013386880857
K415600,292.199999,519.3,67.199999,207.688718,878.699998,1.85771669767442
K415650,448.8,660.3,117,26.276888,1226.1,1.85491679273828
K415780,520.199999,714.3,76.5,314.54069,1310.999999,2.68098159304704
K415800,641.399999,811.500001,20,160.916358,1472.9,1.6239250275634
K415930,270,512.400001,27,79.396145,809.400001,2.95401460218978
K415940,394.199999,369.6,81,273.73844,844.799999,2.78811880858086
K416020,377.4,474.6,56,239.496189,908,1.91157894736842
K416120,529.2,554.100001,6,179.476694,1089.300001,2.45337838063063
K416260,693,624.3,129.500002,160.017396,1446.800002,2.74535104743833
K416290,248.400001,474.599999,93,225.214954,816,2.84320557491289
K416330,450.599999,497.699999,25.8,297.957709,974.099998,2.491304342711
K416470,305.4,383.4,142.200001,262.496534,831.000001,2.21600000266667
K416540,361.200001,658.799999,33,230.539188,1053,5.60106382978723
K416550,151.2,645.599999,61.2,104.504279,857.999999,1.58888888703704
K416610,134.399999,568.500001,54.500001,147.987912,757.400001,5.8713178372093
